type,event,date,cal_close,temp_close,force_close,city_work,schedule,check_in,open
TEMPORARY_CLOSING,start,2021-07-21T17:24:32.535Z,0,1,0,0,2,1,False
TEMPORARY_CLOSING,end,2021-07-21T17:28:13.628Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-07-21T17:28:13.649Z,0,0,0,0,2,2,False
TEMPORARY_CLOSING,start,2021-07-21T18:04:56.125Z,0,1,0,0,2,2,False
TEMPORARY_CLOSING,end,2021-07-21T18:28:57.251Z,0,0,0,0,2,2,False
CHECK_IN,start,2021-07-21T18:28:57.252Z,0,0,0,0,2,3,False
CHECK_IN,end,2021-05-06T21:59:00.000Z,0,1,0,0,0,13,False
CHECK_IN,end,2021-05-06T21:59:00.000Z,0,1,0,0,0,12,False
CHECK_IN,end,2021-05-06T21:59:00.000Z,0,1,0,0,0,11,False
CHECK_IN,end,2021-05-06T21:59:00.000Z,0,1,0,0,0,10,False
CHECK_IN,end,2021-05-06T21:59:00.000Z,0,1,0,0,0,9,False
CHECK_IN,end,2021-05-06T21:59:00.000Z,0,1,0,0,0,8,False
CHECK_IN,end,2021-05-06T21:59:00.000Z,0,1,0,0,0,7,False
CHECK_IN,end,2021-05-06T21:59:00.000Z,0,1,0,0,0,6,False
CHECK_IN,end,2021-05-06T21:59:00.000Z,0,1,0,0,0,5,False
CHECK_IN,end,2021-05-06T21:59:00.000Z,0,1,0,0,0,4,False
CHECK_IN,end,2021-05-06T21:59:00.000Z,0,1,0,0,0,3,False
CHECK_IN,end,2021-05-06T21:59:00.000Z,0,1,0,0,0,2,False
CHECK_IN,end,2021-05-06T21:59:00.000Z,0,1,0,0,0,1,False
CHECK_IN,end,2021-05-06T21:59:00.000Z,0,1,0,0,0,0,False
CITY_WORKING,start,2021-05-07T04:00:00.000Z,0,1,0,1,0,0,False
SCHEDULE,start,2021-05-07T10:30:00.000Z,0,1,0,1,1,0,False
TEMPORARY_CLOSING,end,2021-05-07T10:39:41.243Z,0,0,0,1,1,0,False
CHECK_IN,start,2021-05-07T10:39:41.252Z,0,0,0,1,1,1,True
TEMPORARY_CLOSING,start,2021-05-07T12:21:21.998Z,0,1,0,1,1,1,False
TEMPORARY_CLOSING,end,2021-05-07T12:21:46.680Z,0,0,0,1,1,1,True
CHECK_IN,start,2021-05-07T12:21:46.682Z,0,0,0,1,1,2,True
TEMPORARY_CLOSING,start,2021-05-07T14:31:17.290Z,0,1,0,1,1,2,False
TEMPORARY_CLOSING,end,2021-05-07T14:52:28.006Z,0,0,0,1,1,2,True
CHECK_IN,start,2021-05-07T14:52:28.009Z,0,0,0,1,1,3,True
TEMPORARY_CLOSING,start,2021-05-07T16:02:27.785Z,0,1,0,1,1,3,False
TEMPORARY_CLOSING,end,2021-05-07T17:38:00.292Z,0,0,0,1,1,3,True
CHECK_IN,start,2021-05-07T17:38:00.304Z,0,0,0,1,1,4,True
TEMPORARY_CLOSING,start,2021-05-07T17:39:01.237Z,0,1,0,1,1,4,False
TEMPORARY_CLOSING,end,2021-05-07T17:50:17.842Z,0,0,0,1,1,4,True
CHECK_IN,start,2021-05-07T17:50:17.851Z,0,0,0,1,1,5,True
TEMPORARY_CLOSING,start,2021-05-07T17:57:29.011Z,0,1,0,1,1,5,False
TEMPORARY_CLOSING,end,2021-05-07T18:05:33.322Z,0,0,0,1,1,5,True
CHECK_IN,start,2021-05-07T18:05:33.330Z,0,0,0,1,1,6,True
TEMPORARY_CLOSING,start,2021-05-07T18:06:29.514Z,0,1,0,1,1,6,False
TEMPORARY_CLOSING,end,2021-05-07T18:07:52.516Z,0,0,0,1,1,6,True
CHECK_IN,start,2021-05-07T18:07:52.537Z,0,0,0,1,1,7,True
TEMPORARY_CLOSING,start,2021-05-07T18:14:16.332Z,0,1,0,1,1,7,False
TEMPORARY_CLOSING,end,2021-05-07T18:18:00.222Z,0,0,0,1,1,7,True
CHECK_IN,start,2021-05-07T18:18:00.222Z,0,0,0,1,1,8,True
TEMPORARY_CLOSING,start,2021-05-07T18:18:59.666Z,0,1,0,1,1,8,False
TEMPORARY_CLOSING,end,2021-05-07T18:21:07.870Z,0,0,0,1,1,8,True
CHECK_IN,start,2021-05-07T18:21:07.877Z,0,0,0,1,1,9,True
TEMPORARY_CLOSING,start,2021-05-07T18:21:17.040Z,0,1,0,1,1,9,False
TEMPORARY_CLOSING,end,2021-05-07T18:21:26.465Z,0,0,0,1,1,9,True
CHECK_IN,start,2021-05-07T18:21:26.468Z,0,0,0,1,1,10,True
TEMPORARY_CLOSING,start,2021-05-07T18:25:58.244Z,0,1,0,1,1,10,False
TEMPORARY_CLOSING,end,2021-05-07T18:27:43.599Z,0,0,0,1,1,10,True
CHECK_IN,start,2021-05-07T18:27:43.600Z,0,0,0,1,1,11,True
TEMPORARY_CLOSING,start,2021-05-07T18:31:29.488Z,0,1,0,1,1,11,False
TEMPORARY_CLOSING,end,2021-05-07T18:31:43.675Z,0,0,0,1,1,11,True
CHECK_IN,start,2021-05-07T18:31:43.684Z,0,0,0,1,1,12,True
TEMPORARY_CLOSING,start,2021-05-07T18:34:02.217Z,0,1,0,1,1,12,False
TEMPORARY_CLOSING,end,2021-05-07T18:35:53.825Z,0,0,0,1,1,12,True
CHECK_IN,start,2021-05-07T18:35:53.890Z,0,0,0,1,1,13,True
TEMPORARY_CLOSING,start,2021-05-07T18:36:21.783Z,0,1,0,1,1,13,False
TEMPORARY_CLOSING,end,2021-05-07T18:36:36.167Z,0,0,0,1,1,13,True
CHECK_IN,start,2021-05-07T18:36:36.175Z,0,0,0,1,1,14,True
TEMPORARY_CLOSING,start,2021-05-07T18:39:02.638Z,0,1,0,1,1,14,False
CHECK_IN,start,2021-05-07T18:39:42.759Z,0,1,0,1,1,15,False
TEMPORARY_CLOSING,end,2021-05-07T18:39:42.760Z,0,0,0,1,1,15,True
TEMPORARY_CLOSING,start,2021-05-07T18:45:41.011Z,0,1,0,1,1,15,False
TEMPORARY_CLOSING,end,2021-05-07T18:46:22.424Z,0,0,0,1,1,15,True
CHECK_IN,start,2021-05-07T18:46:22.425Z,0,0,0,1,1,16,True
TEMPORARY_CLOSING,start,2021-05-07T18:48:00.520Z,0,1,0,1,1,16,False
CHECK_IN,start,2021-05-07T18:51:52.681Z,0,1,0,1,1,17,False
TEMPORARY_CLOSING,end,2021-05-07T18:51:52.684Z,0,0,0,1,1,17,True
TEMPORARY_CLOSING,start,2021-05-07T18:55:39.187Z,0,1,0,1,1,17,False
TEMPORARY_CLOSING,end,2021-05-07T19:08:18.342Z,0,0,0,1,1,17,True
CHECK_IN,start,2021-05-07T19:08:18.371Z,0,0,0,1,1,18,True
TEMPORARY_CLOSING,start,2021-05-07T19:08:43.830Z,0,1,0,1,1,18,False
TEMPORARY_CLOSING,end,2021-05-07T19:28:46.163Z,0,0,0,1,1,18,True
CHECK_IN,start,2021-05-07T19:28:46.170Z,0,0,0,1,1,19,True
TEMPORARY_CLOSING,start,2021-05-07T19:37:24.183Z,0,1,0,1,1,19,False
CHECK_IN,start,2021-05-07T20:01:54.344Z,0,1,0,1,1,20,False
TEMPORARY_CLOSING,end,2021-05-07T20:01:54.373Z,0,0,0,1,1,20,True
CHECK_IN,start,2021-05-07T20:01:54.375Z,0,0,0,1,1,21,True
TEMPORARY_CLOSING,start,2021-05-07T20:01:57.532Z,0,1,0,1,1,21,False
TEMPORARY_CLOSING,end,2021-05-07T20:24:30.321Z,0,0,0,1,1,21,True
CHECK_IN,start,2021-05-07T20:24:30.328Z,0,0,0,1,1,22,True
TEMPORARY_CLOSING,start,2021-05-07T20:24:39.277Z,0,1,0,1,1,22,False
CITY_WORKING,end,2021-05-07T21:00:00.000Z,0,1,0,0,1,22,False
SCHEDULE,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,22,False
CHECK_IN,end,2021-05-07T21:59:00.000Z,0,1,0,0,0,21,False
CHECK_IN,end,2021-06-15T21:09:00.000Z,0,0,0,0,2,7,False
CHECK_IN,end,2021-06-15T21:09:00.000Z,0,0,0,0,2,6,False
CHECK_IN,end,2021-06-15T21:09:00.000Z,0,0,0,0,2,5,False
CHECK_IN,end,2021-06-15T21:09:00.000Z,0,0,0,0,2,4,False
CHECK_IN,end,2021-06-15T21:09:00.000Z,0,0,0,0,2,3,False
CHECK_IN,end,2021-06-15T21:09:00.000Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-15T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-06-15T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-06-15T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-15T21:59:00.000Z,0,0,0,0,0,0,False
CITY_WORKING,start,2021-06-16T04:00:00.000Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-06-16T10:30:00.000Z,0,0,0,1,1,0,False
SCHEDULE,start,2021-06-16T10:30:00.000Z,0,0,0,1,2,0,False
CHECK_IN,start,2021-06-16T10:57:29.933Z,0,0,0,1,2,1,True
TEMPORARY_CLOSING,start,2021-06-16T19:29:13.449Z,0,1,0,1,2,1,False
TEMPORARY_CLOSING,end,2021-06-16T19:59:13.431Z,0,0,0,1,2,1,True
CHECK_IN,start,2021-06-16T20:28:23.358Z,0,0,0,1,2,2,True
CITY_WORKING,end,2021-06-16T21:00:00.000Z,0,0,0,0,2,2,False
CHECK_IN,start,2021-06-16T21:00:23.009Z,0,0,0,0,2,3,False
CHECK_IN,end,2021-06-16T21:09:00.000Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-16T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-06-16T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-06-16T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-16T21:59:00.000Z,0,0,0,0,0,0,False
SCHEDULE,start,2021-06-17T10:30:00.000Z,0,0,0,0,1,0,False
SCHEDULE,start,2021-06-17T10:30:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-06-17T10:30:00.000Z,0,0,0,0,2,1,False
TEMPORARY_CLOSING,start,2021-06-17T21:01:12.380Z,0,1,0,0,2,1,False
CHECK_IN,end,2021-06-17T21:09:00.000Z,0,1,0,0,2,0,False
TEMPORARY_CLOSING,end,2021-06-17T21:41:05.103Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-06-17T21:41:05.103Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-06-17T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-06-17T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-17T21:59:00.000Z,0,0,0,0,0,0,False
CITY_WORKING,start,2021-06-18T04:00:00.000Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-06-18T10:30:00.000Z,0,0,0,1,1,0,False
SCHEDULE,start,2021-06-18T10:30:00.000Z,0,0,0,1,2,0,False
CHECK_IN,start,2021-06-18T10:30:00.000Z,0,0,0,1,2,1,True
TEMPORARY_CLOSING,start,2021-06-18T19:30:06.727Z,0,1,0,1,2,1,False
TEMPORARY_CLOSING,start,2021-06-18T19:50:57.219Z,0,2,0,1,2,1,False
CHECK_IN,start,2021-06-18T19:50:57.691Z,0,2,0,1,2,2,False
TEMPORARY_CLOSING,end,2021-06-18T19:50:57.769Z,0,1,0,1,2,2,False
TEMPORARY_CLOSING,end,2021-06-18T19:50:57.769Z,0,0,0,1,2,2,True
CHECK_IN,start,2021-06-18T19:50:57.772Z,0,0,0,1,2,3,True
TEMPORARY_CLOSING,start,2021-06-18T19:51:03.731Z,0,1,0,1,2,3,False
TEMPORARY_CLOSING,end,2021-06-18T20:05:23.505Z,0,0,0,1,2,3,True
CHECK_IN,start,2021-06-18T20:05:23.510Z,0,0,0,1,2,4,True
CITY_WORKING,end,2021-06-18T21:00:00.000Z,0,0,0,0,2,4,False
TEMPORARY_CLOSING,start,2021-06-18T21:01:30.280Z,0,1,0,0,2,4,False
CHECK_IN,end,2021-06-18T21:09:00.000Z,0,1,0,0,2,3,False
CHECK_IN,end,2021-06-18T21:09:00.000Z,0,1,0,0,2,2,False
CHECK_IN,end,2021-06-18T21:09:00.000Z,0,1,0,0,2,1,False
CHECK_IN,end,2021-06-18T21:09:00.000Z,0,1,0,0,2,0,False
TEMPORARY_CLOSING,end,2021-06-18T21:18:34.240Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-06-18T21:18:34.247Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-06-18T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-06-18T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-18T21:59:00.000Z,0,0,0,0,0,0,False
CITY_WORKING,start,2021-06-19T04:00:00.000Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-06-19T10:30:00.000Z,0,0,0,1,1,0,False
SCHEDULE,start,2021-06-19T10:30:00.000Z,0,0,0,1,2,0,False
CHECK_IN,start,2021-06-19T10:33:42.784Z,0,0,0,1,2,1,True
TEMPORARY_CLOSING,start,2021-06-19T14:41:14.588Z,0,1,0,1,2,1,False
TEMPORARY_CLOSING,end,2021-06-19T14:42:06.774Z,0,0,0,1,2,1,True
CHECK_IN,start,2021-06-19T14:42:06.776Z,0,0,0,1,2,2,True
TEMPORARY_CLOSING,start,2021-06-19T16:43:50.378Z,0,1,0,1,2,2,False
TEMPORARY_CLOSING,end,2021-06-19T17:00:43.872Z,0,0,0,1,2,2,True
CHECK_IN,start,2021-06-19T17:00:43.872Z,0,0,0,1,2,3,True
CITY_WORKING,end,2021-06-19T21:00:00.000Z,0,0,0,0,2,3,False
CHECK_IN,start,2021-06-19T21:00:07.635Z,0,0,0,0,2,4,False
CHECK_IN,end,2021-06-19T21:09:00.000Z,0,0,0,0,2,3,False
CHECK_IN,end,2021-06-19T21:09:00.000Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-19T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-06-19T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-06-19T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-19T21:59:00.000Z,0,0,0,0,0,0,False
CITY_WORKING,start,2021-06-20T04:00:00.000Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-06-20T10:30:00.000Z,0,0,0,1,1,0,False
SCHEDULE,start,2021-06-20T10:30:00.000Z,0,0,0,1,2,0,False
CHECK_IN,start,2021-06-20T10:30:00.000Z,0,0,0,1,2,1,True
TEMPORARY_CLOSING,start,2021-06-20T13:55:17.023Z,0,1,0,1,2,1,False
TEMPORARY_CLOSING,end,2021-06-20T13:55:49.066Z,0,0,0,1,2,1,True
CHECK_IN,start,2021-06-20T13:55:49.067Z,0,0,0,1,2,2,True
TEMPORARY_CLOSING,start,2021-06-20T17:16:38.900Z,0,1,0,1,2,2,False
TEMPORARY_CLOSING,end,2021-06-20T17:16:47.317Z,0,0,0,1,2,2,True
CHECK_IN,end,2021-07-02T21:59:00.000Z,0,0,0,0,0,0,False
SCHEDULE,start,2021-07-03T10:30:00.000Z,0,0,0,0,1,0,False
SCHEDULE,start,2021-07-03T10:30:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-07-03T10:30:00.000Z,0,0,0,0,2,1,False
TEMPORARY_CLOSING,start,2021-07-03T15:42:58.887Z,0,1,0,0,2,1,False
TEMPORARY_CLOSING,end,2021-07-03T15:43:51.255Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-07-03T15:43:51.259Z,0,0,0,0,2,2,False
TEMPORARY_CLOSING,start,2021-07-03T21:00:10.626Z,0,1,0,0,2,2,False
TEMPORARY_CLOSING,end,2021-07-03T21:00:42.808Z,0,0,0,0,2,2,False
CHECK_IN,start,2021-07-03T21:00:42.815Z,0,0,0,0,2,3,False
CHECK_IN,end,2021-07-03T21:09:00.000Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-07-03T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-07-03T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-07-03T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-07-03T21:59:00.000Z,0,0,0,0,0,0,False
SCHEDULE,start,2021-07-04T10:30:00.000Z,0,0,0,0,1,0,False
SCHEDULE,start,2021-07-04T10:30:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-07-04T10:30:00.000Z,0,0,0,0,2,1,False
TEMPORARY_CLOSING,start,2021-07-04T20:56:48.591Z,0,1,0,0,2,1,False
TEMPORARY_CLOSING,end,2021-07-04T20:57:36.224Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-07-04T20:57:36.229Z,0,0,0,0,2,2,False
CHECK_IN,start,2021-07-04T21:03:04.112Z,0,0,0,0,2,3,False
CHECK_IN,end,2021-07-04T21:09:00.000Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-07-04T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-07-04T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-07-04T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-07-04T21:59:00.000Z,0,0,0,0,0,0,False
SCHEDULE,start,2021-07-05T10:30:00.000Z,0,0,0,0,1,0,False
SCHEDULE,start,2021-07-05T10:30:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-07-05T10:30:00.000Z,0,0,0,0,2,1,False
TEMPORARY_CLOSING,start,2021-07-05T14:34:20.479Z,0,1,0,0,2,1,False
TEMPORARY_CLOSING,end,2021-07-05T14:34:39.590Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-07-05T14:34:39.592Z,0,0,0,0,2,2,False
TEMPORARY_CLOSING,start,2021-07-05T20:34:40.784Z,0,1,0,0,2,2,False
TEMPORARY_CLOSING,end,2021-07-05T20:35:07.136Z,0,0,0,0,2,2,False
CHECK_IN,start,2021-07-05T20:35:07.147Z,0,0,0,0,2,3,False
CHECK_IN,start,2021-07-05T21:02:37.575Z,0,0,0,0,2,4,False
CHECK_IN,end,2021-07-05T21:09:00.000Z,0,0,0,0,2,3,False
CHECK_IN,end,2021-07-05T21:09:00.000Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-07-05T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-07-05T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-07-05T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-07-05T21:59:00.000Z,0,0,0,0,0,0,False
CITY_WORKING,start,2021-07-06T04:00:00.000Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-07-06T10:30:00.000Z,0,0,0,1,1,0,False
SCHEDULE,start,2021-07-06T10:30:00.000Z,0,0,0,1,2,0,False
CHECK_IN,start,2021-07-06T10:30:00.000Z,0,0,0,1,2,1,True
TEMPORARY_CLOSING,start,2021-07-06T14:32:09.201Z,0,1,0,1,2,1,False
TEMPORARY_CLOSING,end,2021-07-06T14:42:12.418Z,0,0,0,1,2,1,True
CHECK_IN,start,2021-07-06T14:42:12.418Z,0,0,0,1,2,2,True
TEMPORARY_CLOSING,start,2021-07-06T18:42:33.128Z,0,1,0,1,2,2,False
TEMPORARY_CLOSING,end,2021-07-06T18:45:09.673Z,0,0,0,1,2,2,True
CHECK_IN,start,2021-07-06T18:45:09.680Z,0,0,0,1,2,3,True
TEMPORARY_CLOSING,start,2021-07-06T18:45:51.977Z,0,1,0,1,2,3,False
TEMPORARY_CLOSING,end,2021-07-06T18:47:58.223Z,0,0,0,1,2,3,True
CHECK_IN,start,2021-07-06T18:47:58.234Z,0,0,0,1,2,4,True
TEMPORARY_CLOSING,start,2021-07-06T18:55:39.320Z,0,1,0,1,2,4,False
TEMPORARY_CLOSING,end,2021-07-06T18:56:43.975Z,0,0,0,1,2,4,True
CHECK_IN,start,2021-07-06T18:56:43.977Z,0,0,0,1,2,5,True
TEMPORARY_CLOSING,start,2021-07-06T19:00:44.189Z,0,1,0,1,2,5,False
CHECK_IN,start,2021-07-06T19:22:43.816Z,0,1,0,1,2,6,False
TEMPORARY_CLOSING,end,2021-07-06T19:22:43.834Z,0,0,0,1,2,6,True
CHECK_IN,start,2021-07-06T19:22:43.837Z,0,0,0,1,2,7,True
TEMPORARY_CLOSING,start,2021-07-06T19:24:39.715Z,0,1,0,1,2,7,False
TEMPORARY_CLOSING,end,2021-07-06T19:37:33.403Z,0,0,0,1,2,7,True
CHECK_IN,start,2021-07-06T19:37:33.406Z,0,0,0,1,2,8,True
TEMPORARY_CLOSING,start,2021-07-06T20:04:29.111Z,0,1,0,1,2,8,False
TEMPORARY_CLOSING,end,2021-07-06T20:07:38.946Z,0,0,0,1,2,8,True
CHECK_IN,start,2021-07-06T20:07:38.953Z,0,0,0,1,2,9,True
TEMPORARY_CLOSING,start,2021-07-06T20:12:28.099Z,0,1,0,1,2,9,False
TEMPORARY_CLOSING,end,2021-07-06T20:12:38.242Z,0,0,0,1,2,9,True
CHECK_IN,start,2021-07-06T20:12:38.249Z,0,0,0,1,2,10,True
CITY_WORKING,end,2021-07-06T21:00:00.000Z,0,0,0,0,2,10,False
TEMPORARY_CLOSING,start,2021-07-06T21:06:18.380Z,0,1,0,0,2,10,False
TEMPORARY_CLOSING,end,2021-07-06T21:06:21.210Z,0,0,0,0,2,10,False
CHECK_IN,start,2021-07-06T21:06:21.222Z,0,0,0,0,2,11,False
CHECK_IN,end,2021-07-06T21:09:00.000Z,0,0,0,0,2,10,False
CHECK_IN,end,2021-07-06T21:09:00.000Z,0,0,0,0,2,9,False
CHECK_IN,end,2021-07-06T21:09:00.000Z,0,0,0,0,2,8,False
CHECK_IN,end,2021-07-06T21:09:00.000Z,0,0,0,0,2,7,False
CHECK_IN,end,2021-07-06T21:09:00.000Z,0,0,0,0,2,6,False
CHECK_IN,end,2021-07-06T21:09:00.000Z,0,0,0,0,2,5,False
CHECK_IN,end,2021-07-06T21:09:00.000Z,0,0,0,0,2,4,False
CHECK_IN,start,2021-06-25T17:32:32.211Z,0,0,0,1,2,2,True
CITY_WORKING,end,2021-06-25T21:00:00.000Z,0,0,0,0,2,2,False
TEMPORARY_CLOSING,start,2021-06-25T21:00:10.075Z,0,1,0,0,2,2,False
TEMPORARY_CLOSING,end,2021-06-25T21:00:21.143Z,0,0,0,0,2,2,False
CHECK_IN,start,2021-06-25T21:00:21.145Z,0,0,0,0,2,3,False
CHECK_IN,end,2021-06-25T21:09:00.000Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-25T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-06-25T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-06-25T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-25T21:59:00.000Z,0,0,0,0,0,0,False
SCHEDULE,start,2021-06-26T10:30:00.000Z,0,0,0,0,1,0,False
SCHEDULE,start,2021-06-26T10:30:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-06-26T10:31:19.361Z,0,0,0,0,2,1,False
TEMPORARY_CLOSING,start,2021-06-26T21:00:13.229Z,0,1,0,0,2,1,False
TEMPORARY_CLOSING,end,2021-06-26T21:02:02.475Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-06-26T21:02:02.481Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-26T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-06-26T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-06-26T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-26T21:59:00.000Z,0,0,0,0,0,0,False
SCHEDULE,start,2021-06-27T10:30:00.000Z,0,0,0,0,1,0,False
SCHEDULE,start,2021-06-27T10:30:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-06-27T10:30:19.108Z,0,0,0,0,2,1,False
TEMPORARY_CLOSING,start,2021-06-27T19:35:23.449Z,0,1,0,0,2,1,False
TEMPORARY_CLOSING,end,2021-06-27T19:35:25.250Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-06-27T19:35:25.257Z,0,0,0,0,2,2,False
TEMPORARY_CLOSING,start,2021-06-27T19:58:59.524Z,0,1,0,0,2,2,False
TEMPORARY_CLOSING,end,2021-06-27T19:59:05.397Z,0,0,0,0,2,2,False
CHECK_IN,start,2021-06-27T19:59:05.400Z,0,0,0,0,2,3,False
CHECK_IN,start,2021-06-27T21:04:53.654Z,0,0,0,0,2,4,False
CHECK_IN,end,2021-06-27T21:09:00.000Z,0,0,0,0,2,3,False
CHECK_IN,end,2021-06-27T21:09:00.000Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-27T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-06-27T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-06-27T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-27T21:59:00.000Z,0,0,0,0,0,0,False
CITY_WORKING,start,2021-06-28T04:00:00.000Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-06-28T10:30:00.000Z,0,0,0,1,1,0,False
SCHEDULE,start,2021-06-28T10:30:00.000Z,0,0,0,1,2,0,False
CHECK_IN,start,2021-06-28T11:28:00.907Z,0,0,0,1,2,1,True
CITY_WORKING,end,2021-06-28T21:00:00.000Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-06-28T21:04:38.279Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-28T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-06-28T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-06-28T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-28T21:59:00.000Z,0,0,0,0,0,0,False
SCHEDULE,start,2021-06-29T10:30:00.000Z,0,0,0,0,1,0,False
SCHEDULE,start,2021-06-29T10:30:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-06-29T10:30:00.000Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-06-29T21:05:52.219Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-29T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-06-29T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-06-29T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-29T21:59:00.000Z,0,0,0,0,0,0,False
SCHEDULE,start,2021-06-30T10:30:00.000Z,0,0,0,0,1,0,False
SCHEDULE,start,2021-06-30T10:30:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-06-30T10:33:26.878Z,0,0,0,0,2,1,False
TEMPORARY_CLOSING,start,2021-06-30T21:04:44.566Z,0,1,0,0,2,1,False
CHECK_IN,end,2021-06-30T21:09:00.000Z,0,1,0,0,2,0,False
TEMPORARY_CLOSING,end,2021-06-30T21:37:41.109Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-06-30T21:37:41.120Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-06-30T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-06-30T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-30T21:59:00.000Z,0,0,0,0,0,0,False
CITY_WORKING,start,2021-07-01T04:00:00.000Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-07-01T10:30:00.000Z,0,0,0,1,1,0,False
SCHEDULE,start,2021-07-01T10:30:00.000Z,0,0,0,1,2,0,False
CHECK_IN,start,2021-07-01T10:30:00.000Z,0,0,0,1,2,1,True
